"","2020","2027","2036","S1","S2","S3"
"zcta61",-0.165931999115885,-0.31093782424053,-0.0459208077903448,-0.182051133696918,-0.0933102493770399,-0.0703886335605956
"zcta62",-14.75179092215,-18.6876779879772,-19.4955999006232,-4.82590038594017,-8.60321301870295,-15.5691854910108
"zcta63",-0.107979243359231,-0.917744262336302,-1.68451661902112,-0.567518366303439,-0.517575195881353,-0.63847591496433
"zcta64",-1.02458639546357,-0.252121422713059,0.115348723780732,-1.58196095983568,0.125211175966035,-2.70899154299108
"zcta65",-0.449294794705365,-0.511623834384563,-1.30596508811391,-1.90517362460566,0.180904373027126,-2.10699551628762
"zcta66",-11.4465149704012,-28.6322848500955,-55.7374712972466,-31.9906012281978,-47.1666400019339,-35.7568999604485
"zcta67",2.09835931857299,1.12430663180907,0.525897427672023,0.62720004503114,0.628791067656322,0.339961042716174
"zcta68",-2.84150742362892,-1.61599907044562,-0.858120704387754,-0.197558760885847,0.0895366143234202,-0.838839543258945
"zcta69",1.99556402826459,0.382707887250961,0.250357314270705,-0.573022300221175,-1.0814711133352,-1.42461004055463
"zcta70",16.4702522817425,13.3388446389285,8.46063880131078,17.0624730333082,16.6952010441408,12.5831985701197
"zcta71",0.0332374308169388,0.0597983280099567,0.0598007854507129,0.0598031884476829,0.0441608781276915,-0.775055086333302
"zcta72",-0.374506964704861,-0.087854923107291,-0.368449782529389,-0.0186520155756218,-0.13180688621024,-0.0820349662871806
"zcta73",0.00891629647831796,0.0344781286002613,-0.0442361734236897,-0.197034903120705,-0.00855237589010713,-0.00685438756895626
"zcta74",-0.0117498045275161,-0.333963399672792,-0.372431401236675,-0.886509322199394,0.00117020894466301,-0.0667112322229066
"zcta75",0.793283474629004,0.961806280895188,0.807883239775072,-2.62868569808252,-0.25637554287696,0.196442644568831
"zcta76",2.66925570990095,1.22573456702245,0.523843582991381,1.45720227279067,1.35420489802987,1.14748085754953
"zcta77",-0.986796043510371,-0.0971135610362696,-0.172703816742157,-0.238341189950808,-0.232349113978074,0
"zcta78",0.0928374439300914,0.0966248701196016,0.0750277001850323,0.0834424527201635,0.0862707348461643,0.0771964104290575
"zcta79",-0.0825402259366434,-0.0011912648815501,-0.0496040144392501,0.00381552351675033,0.012462671122048,-0.0862755187898049
"zcta80",-0.107235845727737,-0.0215158630596121,-0.0286439187733566,-0.0140886562700346,-0.00195207110863103,0.00243721660026686
"zcta81",0,0,0,0,0,0
"zcta82",1.60511757105038,2.0179631360056,1.61675551368849,0.81937950204123,0.864049590734554,-0.067879786225252
"zcta83",0,-0.020863222004841,-0.0391672935453388,0,0,0
"zcta84",-1.05467957030775,-1.79422766089309,0.00835708389093504,-1.35140729681801,-2.96630784666499,-0.786179272565694
"zcta85",0.00685979127311998,0.00607642569959183,0.0195479361024938,-0.846412089477552,0.0288487480254437,-0.495644096274439
"zcta86",0,-0.0819692326014075,-0.0576270573759548,-0.0202835420863349,0,-0.00107724312546588
"zcta87",-1.06272599804231,0.00000614721489590464,-0.103405288128011,-1.15831271865483,-0.31352271628043,-0.109794521348439
"zcta88",-3.24520807531914,-2.39507518709199,-2.36746077799978,-0.920292905282592,-3.03534525532295,-2.30773549440842
"zcta89",2.12081234970451,0.933495662292949,1.16287360799814,2.01667299877742,1.12743461031578,0.220203287167749
"zcta90",-4.69739875769693,-6.42881135966279,-9.74763217111484,1.76124045484153,-4.28543513191521,-4.12247986974703
"zcta91",-3.49543393315612,-5.95898350385825,-5.55541059458587,-3.76282870834297,-4.26893872393239,-4.14260489352409
"zcta92",14.8398299742318,11.7335547664952,-3.92829849068157,5.67352112860295,-0.0173745855003169,5.4423779661383
"zcta93",-4.52294668082951,0.362457908880163,0.493136686632264,-5.16904079971567,-6.52244279201156,-5.06626844763783
"zcta94",-0.720361735441011,-1.23513616731691,-3.03299824640556,-1.3301311272758,-10.0978619405869,-1.52517600093085
"zcta95",-2.1292196071372,-2.16708496445237,3.81874574947163,1.47907279182809,0.615314041106036,1.37017911123028
"zcta96",3.30727367202552,3.85314981381334,-3.18402786866727,-0.939695720421231,-1.7569994769438,-2.06830761530257
"zcta97",-1.74246582598422,-8.02209236132867,-18.3232237273018,-16.2839000009655,-16.2265241718403,-22.212828555419
"zcta98",7.19587675487783,-3.50637408188788,-6.84312982540102,-6.14131616393663,3.09507784474506,-5.53295583501866
"zcta99",-3.52808424853252,-14.1600730908358,-20.9434242066054,-17.4003604222028,-17.7613938951511,-16.7848869786772
"zcta100",4.02890849298194,4.18798714181733,-2.11878492155696,0.308781220492337,3.16002844180536,0.366248722037235
"zcta101",0.853536134876337,-9.53333446969668,-23.926195367373,-20.6371044888633,-19.9920623125988,-24.5276793117525
"zcta102",-2.23834882484798,-5.02206744063256,-9.4137349515094,-3.53528409156874,-10.1578701203879,-7.74486677112223
"zcta103",-7.95708964161655,-6.32911296831783,-16.1116063164783,-10.4304124998492,-7.46586022005569,-23.1942016258901
"zcta104",27.5883945460093,27.0646769170492,27.6289932063996,26.4981028519419,28.6692355620411,24.4417195437637
"zcta105",-36.3317020509085,-30.4032991273785,-41.0594010793136,-39.8640312913683,-43.4647128587319,-42.3991817296753
"zcta106",2.910406464841,15.5619677855514,15.5117143529899,5.20018502945321,-3.008916131057,-2.61378468618313
"zcta107",-4.00730065776962,-2.93016916273777,-6.58498005685401,-6.57281197007188,-4.48129706163475,-4.22338127580074
"zcta108",30.7026384113423,27.1168341869133,24.2784191526436,30.390870587053,28.1188427767092,25.7284132797124
"zcta109",1.77899313993572,-4.61214307402817,-10.7273048466087,-0.457057069938566,-3.69234369372287,-11.6675320589037
"zcta110",-9.34671190790998,-15.4488662947828,-17.5699035466767,-2.88877317564776,-14.8003720671961,-15.4374575017054
"zcta111",2.68128615193151,-6.76057663172935,-16.8805393942619,0.864751420672757,-1.25864526557549,-22.6926163897551
"zcta112",1.87185030083479,5.21803539318528,4.07804679854937,0.284412510401126,5.48548634233216,3.93997273227728
"zcta113",-0.34368418717713,-0.133214431213757,0.103463017273601,-0.00178307683811682,-0.152199429180132,-0.197159786199062
"zcta114",8.78550933815789,0.925327798522306,21.0627396927943,-11.0964408788167,-12.3516958346868,26.3052833819745
"zcta115",-0.0448191960592972,-1.99176807509776,-3.17270539383209,-3.62319118269352,-3.72858046737419,-2.17344197580797
"zcta116",3.78653484505136,-2.38002817440089,-18.379166076072,-13.9598840097397,-15.5068350975292,-19.5909869396474
"zcta117",-3.84476246360564,-9.84521628667736,-14.9278869365262,-17.9407961714882,-12.6358319871169,-16.4510129922084
"zcta118",-0.539860031153593,-3.73196227288265,-11.7022164266789,-16.3083895860524,-10.4228796781229,-17.2921591589797
"zcta119",0.0205762350334682,0.0729378957478137,-0.0447173244870213,-0.694683867728662,-0.31112172119547,-0.241540115475483
"zcta120",-7.01082683550929,4.79469467269992,-5.71005026640634,-2.82839727888738,-5.44195478838694,-6.08369752972143
"zcta121",-2.75004554528132,2.19931081906866,-3.63007661393622,-0.28152592402726,0.142543004460698,-0.70798825304318
"zcta122",4.37441855479375,7.42499599915499,3.4074950784558,-0.226426301508806,2.97086690128489,-3.87791962010202
"zcta123",-8.28464025588486,-11.0205916663632,-11.2322005012409,-11.5125257997119,-9.48262161320277,-13.0640864688643
"zcta124",20.000538679839,6.00212105998957,16.9633894337504,1.7744410484122,20.5599973112402,15.4568299355644
"zcta125",11.5656919825535,-1.22147014675919,-0.435608737183316,-0.38568883456994,9.27167908014337,0.49892859998875
"zcta126",0.0401960492645246,0.00263401448370387,0.022788313557568,-0.0143637586665556,-0.057047162142472,-0.0514705336724636
"zcta127",0.217740892428701,0.21469046774452,0.203624956855774,-1.3209735157649,0.226768839612831,0.234450080473166
"zcta128",-0.430435492554383,-0.477782755897636,-0.031655435821435,-0.20166087128393,-0.348826653488419,-0.738013572982347
"zcta129",0.152038971887299,-0.127038581187988,-0.107018971470625,0.209518900403643,-0.334557269613417,0.189197411396154
"zcta130",-0.024834251517249,-0.0398631583773117,-0.0770576532106931,-0.0837803514298929,-0.140346149453397,-0.00106319981977265
"zcta131",0.00757765303673452,-0.0340546261681793,0.00312789141831175,-0.0128295536010356,-0.0478992182377276,0.0279333358979982
"zcta132",0,0,0,0,0,0
"zcta133",0.0102297350948996,0.00715060408019863,-0.426849175810835,-0.106052366116278,-0.184541566711945,-0.219206891543855
"zcta134",0.321417503745624,1.07352548738171,0.789875087178728,0.769546591081118,1.07523816016027,-0.130964146256732
"zcta135",-0.0317093208707191,-0.0347252904432111,-0.131445130873356,-0.921598649191112,0.222232696627691,-0.966326278663069
"zcta136",16.6665260964946,8.74777180166203,-1.40859451237161,10.8653397026318,8.25520083334979,-0.337789171871459
"zcta137",0.524746720147809,-2.47579241020546,-2.68418947000456,-9.18372443479714,-0.574254527610987,-1.45472922063275
"zcta138",0.0554439962558492,-0.104519268104242,-0.207911393982322,-0.0704502468635572,-0.373430057766597,-0.207431160390132
"zcta139",0.366874059471898,-0.0664645564071417,0.274566575344772,-0.510741155883776,0.51164307698033,0.396482513368861
"zcta140",-0.312669115110046,2.06839070713569,0.455380188446954,-3.88295388849864,1.22870092832284,0.762344836599503
"zcta141",-1.25629312676659,-0.266919638784934,-0.14689472815277,-0.224636871025982,-0.0786156114020817,-0.292959441438195
"zcta142",13.535184810555,11.5615718966402,-25.6283025759375,-427.330683605879,-2.76936259581321,-8.47363876003815
"zcta143",0.144046842075702,-0.552616015801775,-1.54226041669645,0.00174421409311157,-0.386759385897096,0.22145217774286
"zcta144",0.0587030921662273,0.0301725488750035,0.0425087574153468,-0.0482704940291517,0.0229107501688385,-0.0455408584849021
"zcta145",0.659088101083496,0.263210677482142,-0.670492739261772,-3.3314854113503,-0.374711921794625,-0.256420520940828
"zcta146",-0.903565526177189,2.03844331802669,0.883048320856911,-6.02904451149187,1.59891621899274,1.45851628464189
"zcta147",4.34162286339006,-1.11919319043167,1.86380687600806,-22.9111078186227,2.00219555614376,3.036630595488
"zcta148",-2.71324482020046,-0.346147395145253,-0.15645625330534,-0.0668302631858474,0,-1.64798954557758
"zcta149",-0.0518589748913809,0.170140696783329,-0.0938762319672975,0.14463823132342,-0.299015685141799,0.047776231392515
"zcta150",-0.00303994672364735,-0.0105742399377727,-0.000696922473920059,0,0,-0.000192801140732696
"zcta151",0.0157314803697455,0.448066164462477,-1.00893078276045,-1.90790179359411,0.436119745228663,-1.16013093745051
