"","2020","2027","2036","S1","S2","S3"
"zcta90",-0.222522317940075,0.298341277684137,0.0681524267465706,0.151227159211235,0.236395929971104,0.0854051208053019
"zcta91",0.00462043561780659,0.498730456441166,0.454069303823575,0.428538118879153,0.402174526923133,0.418943948959817
"zcta92",0.0591827402703464,0.825387770402328,0.841845925224401,0.683478879141322,0.714928058864419,0.73124530222186
"zcta93",-0.182592663069162,0.192319924915791,0.133200983290868,0.333713181204215,0.221344456962547,0.229019988547723
"zcta94",-0.184728720490614,0.165276787028217,0.115548493829682,0.132382504170984,0.145795576106612,0.158722298784389
"zcta95",-0.462708324838522,-0.0404412316178253,-0.0495651976236058,-0.100571455226496,-0.0871073881245668,-0.0478028366140061
"zcta96",-0.00513417661682093,0.134612737293477,0.073289423110225,0.147366856965696,0.124816191708858,0.1473796097021
"zcta97",0.0999382020312212,0.427968986325264,0.316386327968689,0.513340004714814,0.446312146815631,0.512957439934144
"zcta98",-0.141633166252619,-0.0870922211842774,-0.027638155492313,-0.163929192139012,-0.0458804716629919,-0.0931042401653261
"zcta99",-0.0791871021326753,0.152361286085125,0.108348228980286,0.122058525854066,0.0321486508721388,0.0995027014168196
"zcta100",-0.124483030839766,-0.0575443765312816,-0.0344136110459579,-0.0409223834348892,-0.0377258166669838,-0.0419399990306155
"zcta101",-0.0579460381721897,0.0243334471708787,0.106136138742724,0.0632377561034716,0.0333844146281183,0.0512095368689019
"zcta102",-0.089953256883629,0.048588656725491,0.0436773786239826,-0.0275903885295889,0.0292010341299304,-0.00139412543083955
"zcta103",-0.271393627941684,-0.109978169982569,-0.108053307686492,-0.113216579527659,-0.0768464006975164,-0.0609031813959092
"zcta104",-0.0923447799850115,0.0318960929079477,0.0468534337784793,-0.0419864337831653,0.0250292862726267,-0.0117866816979353
"zcta105",-0.438612042404711,-0.101575753395443,-0.0538980805655089,-0.0905191246793217,-0.140876581068537,-0.0802058772262436
"zcta106",-0.612106325209685,0.132441133560292,0.0772449266375525,0.071740067901129,0.0541903537305402,0.0416729700055284
"zcta107",-0.452022805952201,-0.305680025237163,-0.324000187853178,-0.18482563541928,-0.133479447744232,-0.175566241150179
"zcta108",-0.0998097341535505,0.022468947648874,0.0533476426976714,-0.0406119202614666,0.0158001003947197,0.00435051095168302
"zcta109",-0.0422513183153275,0.253593771338306,0.253121677536703,0.195199424766843,0.237872569373749,0.20536719554725
"zcta110",-0.0156250799591893,0.139625053752283,0.109524484028865,0.13004227201904,0.118193839353436,0.0649810336228817
"zcta111",-0.744070501726071,-0.214452786708695,-0.194079615722406,-0.325905151383829,-0.0682806263135854,-0.152668509118716
"zcta112",-0.204583580155243,0.0184507762319013,-0.0128680503553547,-0.0435273586936209,-0.014020182324684,-0.00391928075668571
"zcta113",-0.00415969623870986,0.00551428508277552,-0.0000302388876256944,0.0192808010355766,-0.000660818966257411,-0.00542921633579629
"zcta114",-0.254115894722215,0.0209777749052147,0.101943181132493,-0.0820857498989706,0.0123014850956608,0.0473859127191199
"zcta115",-0.130704589967928,-0.0945650207825309,-0.0690865978373487,-0.169890841028731,-0.105842152400164,-0.135179008048
"zcta116",-0.191745831470267,0.00327684023753905,0.0217928325088881,0.0164920642598396,0.0126741892165559,0.0590723981282093
"zcta117",-0.0798206598149776,0.154574114322478,0.105243729906894,0.224358415259653,0.1321687622024,0.256991357207773
"zcta118",-0.140784180392363,0.239791201658289,0.0676106545341658,0.300987339399237,0.238326380053574,0.270365856745008
"zcta119",-0.000368744864175167,0.0032985774694009,0.0020635299966873,0.00554556170820539,0.000890420472714454,0.0019928204164651
"zcta120",-0.273333467626446,-0.180102022256545,-0.143771588197417,-0.330859565808882,-0.160041548876449,-0.174542894996096
"zcta121",-0.061461241573097,0.0179429874124494,0.0481072583837654,-0.00616115091524092,0.0617441034937752,0.0413868906972911
"zcta122",-0.13334879425401,0.0440798322699751,0.0474553925895622,-0.0438817411374111,0.0100895834434263,0.00366766475547179
"zcta123",-0.248405973900991,0.0379652399795916,-0.0135551552367066,-0.000746050612721796,0.0789191920411217,0.150301227002402
"zcta124",-0.0658755588578966,0.0293187807803715,0.021331047903582,-0.0447489013921099,0.00567881410784581,-0.0538886261918774
"zcta125",-1.10339897348524,0.094704892286384,0.130534847766538,0.100809468806371,0.0613390569826801,0.114767358843903
"zcta126",-0.0956833036476593,-0.0592714211168913,-0.0739348265203687,-0.0549925603509443,-0.0552625094340001,-0.0535273793156237
"zcta127",-0.0233729393307399,0.011077549359646,0.0064130151283354,0.0190994878175523,0.0142467482480026,0.0101652496353439
"zcta128",-0.146405048952986,-0.0305934558047984,-0.00661165741437152,-0.015846536584352,-0.0119135772029815,-0.0126861970772271
"zcta129",-0.112778418723135,-0.0127175605005633,-0.00608431963346104,-0.00996178823622968,0.0105669483726218,-0.0142981539432984
"zcta130",-0.0763958047896992,-0.0087400413490549,-0.00616937639861431,-0.00737603856892757,0.00137202561611493,-0.00235438716367
"zcta131",-0.0207029359765796,-0.00108236910609979,0.000529069401729987,0.000991757974472254,0.00330504020546508,0.00251729010874681
"zcta132",-0.0199096503411429,-0.00408448865775066,-0.00118353554181736,-0.00151706346061254,-0.000997347807666049,-0.000834792840175864
"zcta133",-0.0418602116228238,0.00179237260325503,0.00413398667058313,-0.00225518484636929,-0.00029591606071223,-0.00711949493775398
"zcta134",-0.0327083337791079,0.00572607320179711,-0.000348467192075083,0.00260086920604225,-0.00353725384993783,-0.00338443585696687
"zcta135",-0.0582879962374484,-0.0029925828636052,0.00112250780984599,0.00163817690211897,0.00983663474101368,-0.0122263601191613
"zcta136",-0.949436354024932,-0.209519718802364,-0.103065385122977,-0.250819248401517,-0.255841359216259,-0.139928438859796
"zcta137",-0.669658985451135,0.0139515176151164,0.0223163794698465,0.0344891236638427,0.0282194951006454,0.0823290253009753
"zcta138",-0.0167807674194915,-0.00156697065725909,-0.00100912011299648,0.00370418823567413,0.00148189718439798,0.000497125102716265
"zcta139",-0.0832718872470944,-0.00438937322577586,0.00414188374401381,-0.0128527626892426,-0.00307718288883796,-0.00571160533405372
"zcta140",-0.729029060995632,0.0399954360273282,0.0808434857283694,-0.106846766735526,-0.172250829934525,0.08343945120481
"zcta141",-0.0894220799694429,0.00568767861759274,0.00979182513251295,0.00225438225910968,0.0149244123388339,-0.00334218662524235
"zcta142",-2.65589744580781,-0.633037283871749,-0.0798273409028183,-1.01700133882846,-0.295198681481796,-0.0580695122993755
"zcta143",-0.0382191472629983,-0.0202689609398356,-0.010292401962784,0.00184775869052943,-0.00417204272901453,0.00274137286025044
"zcta144",-0.00727538537970887,-0.000237883927885874,-0.000725196248549359,-0.000169191909545106,0.000940000326474017,-0.00325228246555746
"zcta145",-0.151698285829248,-0.00106715563297757,-0.00996477117824953,0.00181231765034143,-0.00794749240306564,0.00799668680637979
"zcta146",-1.87950494261256,-0.0212070713824381,-0.0359778288061396,0.222740668366652,-0.0000125885973554015,0.0383735715204465
"zcta147",-1.65301301768745,0.02421128240406,0.0277180790573821,0.248155177077404,0.0387604718701916,0.0342131156238189
"zcta148",-0.426945597211524,-0.120575834498747,0.00348907566235432,-0.010929530987606,0.0104251975040022,-0.0650225951751798
"zcta149",-0.138232954271938,-0.0111028659995101,0.000554339665168209,0.00225166663714232,0.00286839904465276,-0.00802990075414753
"zcta150",-0.000237232003354046,0.0000352813351543918,0.00000815234107541483,0.0000114476825033823,-0.000157504555148351,0.000056039343492043
"zcta151",-1.64121540170539,0.0457428957123886,-0.00447232017381844,0.0856545620710171,0.0338261841765709,0.0174027576692395
