"","2020","2027","2036","S1","S2","S3"
"zcta61",-40.8440807460257,35.2677302437734,-12.7995392529419,20.1074173716365,-0.39284301317809,24.1699486044963
"zcta62",-52.6780770582165,26.860351351225,12.3732282064295,9.72045245803858,29.8353587711604,28.1558608087205
"zcta63",-4.61911930725848,79.3092499286213,30.1568991004255,113.09719406541,70.4342134993878,54.2409159180255
"zcta64",-202.100618539385,-46.7393213473536,-3.72465654944381,0.00060316132966503,-28.6321876779302,-31.4560177357304
"zcta65",-123.575437635543,24.1839519664549,47.3873470942013,49.7266394281871,1.8685394176046,20.5282159057658
"zcta66",-20.328002070317,71.7774715508539,44.8877692928606,18.9685006117963,52.4906137257655,37.7594694371334
"zcta67",-140.467568857735,3.90596294806582,2.2232631444654,8.48558403481563,20.299078093409,17.981501942106
"zcta68",-31.2075607012639,5.91579326002564,6.6008590729805,12.0716113252822,-1.63299818060456,4.97381021903598
"zcta69",-255.676238476314,-29.63168566969,-30.787537580729,-26.2004045309177,-23.6792711791552,-23.1104000586679
"zcta70",-116.498337278272,5.58294298732847,-6.80498074326489,0.597112620048517,-1.29306718081614,3.39756831227517
"zcta71",39.4402684932431,250.187111979407,32.6061807524994,226.600149312013,138.517324019255,262.103738325378
"zcta72",-155.211814969058,16.2490563423805,-84.3567979988213,33.1116345566366,2.1319768036912,-79.2032445629942
"zcta73",-485.347435338751,-7.65427526753313,20.238590080349,14.0433925331457,29.4628925289621,60.6214588678956
"zcta74",-164.237344504081,-23.2599238529107,3.99484858905356,20.4752228589829,-2.70232864612638,-10.6782255537664
"zcta75",-170.989927505598,4.72913170952742,0.290589546068664,-27.1186654795853,-15.0693014072451,-7.92966694022451
"zcta76",-196.389403068862,33.2662975653945,30.6368276346583,24.8342459057845,37.6374278763573,22.3813700015088
"zcta77",-468.027198987017,-219.361386714117,-156.950008266359,-32.6662543525318,-94.0709134750757,34.9110011210544
"zcta78",-392.070904212113,69.2648379521898,62.9573425117819,103.265745533425,74.3230508949354,80.4616864219681
"zcta79",-573.874323495351,-8.27430297589244,11.414965004592,-66.2293729711964,-61.2447173519464,27.4383056803814
"zcta80",-288.999778602456,-13.973253453585,-55.0195188667105,-13.030340382534,13.4030209247733,45.4089076350154
"zcta81",-825.719319898295,-34.7740061494353,-299.707134547504,-90.449581818067,-410.919276591397,-44.9770725976258
"zcta82",-160.208178548354,-3.35198016204662,-0.00966828180263705,5.97655012509024,-6.04067710635754,4.54059604848189
"zcta83",-181.485014835437,128.21020400008,160.709132756295,158.631847837205,153.958866634515,85.7615386930168
"zcta84",-207.392832681274,-10.09304824983,-2.83353667189519,-8.29822832015662,-16.4013925086275,-15.744030445017
"zcta85",-495.867600732928,89.9965350188465,-9.9772092058542,34.5569489837709,-10.8717879022148,56.5747960793388
"zcta86",-120.923666885508,0.016827050367003,-107.18123732955,36.4292243258945,75.2280453480462,36.7597978400526
"zcta87",-203.699874196867,31.2887527418756,57.520638549065,115.418660828581,226.890544642923,-92.8332246749312
"zcta88",14.9679297315821,84.5362973292651,55.8621133692884,64.3220933203066,92.4412999593513,71.7013278507867
"zcta89",-21.0642339817862,3.12121986370861,-4.51724852756027,-8.99663616221387,-3.41616084806366,-2.10951996923843
"zcta90",-22.897652686622,30.8521504768458,7.081256611843,15.4986399880973,24.451248025848,8.91720289425709
"zcta91",0.751141224392541,71.9700665831088,65.4878580866954,61.6218371775646,57.9447730005472,60.2644468092694
"zcta92",5.62177201348288,76.7889318618488,78.2131537856168,63.6132286065001,66.5150601919609,68.0818636793635
"zcta93",-26.4568241774358,28.1213412775765,19.5740875016857,48.6103199604774,32.3405540110195,33.4492749248216
"zcta94",-30.4654331582418,27.430107737535,19.117436425308,21.7500358816561,24.6600749309811,26.0320551477596
"zcta95",-116.343411666936,-10.2570866424014,-12.6062082245437,-25.1097111352341,-21.6875667865248,-11.6939457615269
"zcta96",-2.99947165776863,79.0457890532699,42.972356393166,87.1541123435324,73.3407350127802,86.0288868470607
"zcta97",37.8410436988656,162.158948716128,120.272623901752,195.478095989289,170.35721680756,193.593265942455
"zcta98",-30.6313758977402,-18.2200465585792,-5.92252831638459,-35.2447883105355,-9.75872941485561,-19.8379309402798
"zcta99",-23.4706248241361,46.1948173592973,32.5715210677984,37.0774295961177,9.80938447257163,30.5308866013242
"zcta100",-47.1096646143618,-20.9334400224449,-12.6820658248326,-15.4328297674803,-14.0259978746358,-15.7689965326058
"zcta101",-14.7234713287083,8.30113398057651,28.726273056328,17.6966442558923,10.1514161700171,14.9705318150593
"zcta102",-25.3279460763822,14.3712748723963,12.9839006382782,-7.58759495051033,8.81049936973925,0.171138604099008
"zcta103",-41.9673818621154,-16.5070821334339,-16.5471783647191,-17.3620678774697,-12.0262631898046,-9.30206710753698
"zcta104",-13.7595105081339,5.16188617478257,7.07206924406922,-6.1921141596522,4.06389143448355,-1.4615133452579
"zcta105",-52.0269745223224,-11.5806847547503,-6.45388109928176,-10.6907207360893,-16.6063547335099,-9.12758433782536
"zcta106",-45.9025297964507,10.2663474696048,5.90877983078326,5.4199395762405,4.10516339765229,3.22748516680058
"zcta107",-80.8579705833859,-54.2614857710911,-57.7377830668842,-33.0254293704261,-23.8601628818847,-31.2386735885768
"zcta108",-15.35383093349,3.70181177251783,8.05908047833042,-6.12060098718731,2.3689367406471,0.742522973288176
"zcta109",-5.47067359669616,34.7692815047216,34.582679494731,26.5326895253252,32.3060871036301,28.0216172040796
"zcta110",-4.02483607426882,36.0798512209044,28.3908629015283,33.2769052780104,30.4737931689363,17.013053316107
"zcta111",-68.3623310424318,-19.3717449110729,-17.6076983966341,-29.8113856148485,-6.28145250917183,-13.5997516307892
"zcta112",-46.6302881246251,3.82398594712789,-3.01570119535052,-9.99042843579904,-3.47344243641932,-1.03984855040144
"zcta113",-21.4914922631529,30.1087547340206,0.708594819226187,104.98580789625,-2.77076246678637,-28.4915744355723
"zcta114",-29.9210218029184,2.8951869635893,12.3228676771307,-9.2441400400664,1.63344456774721,5.96115557461912
"zcta115",-61.7252527823551,-43.8867948358401,-32.4685850868027,-79.3759519462036,-49.3100919131557,-63.3786015824239
"zcta116",-27.3570986180651,1.80006566249838,3.71493539696911,3.35134420045065,2.93549570758033,9.91513279056307
"zcta117",-16.7309603468063,34.3246127645979,23.488736991791,49.3241312014594,29.1297435327314,56.2647762905768
"zcta118",-22.1713252605077,39.4282361333473,11.3662916858178,48.5792306127244,38.6963893949563,44.0491870202299
"zcta119",-4.79860051170604,52.6484682417914,33.5783728899936,87.656969930857,15.5377614044303,33.1975651890292
"zcta120",-41.2432032769237,-26.8579212740559,-21.4300825191373,-50.032595485389,-24.152340051712,-26.4302583484832
"zcta121",-16.1569901207877,5.23870446515122,12.7746616636049,-1.33288805418835,16.3911698521939,10.9536823393514
"zcta122",-23.2158601130833,7.47866070069491,7.70780240233459,-7.83900764657274,1.51324160707939,0.681415674536846
"zcta123",-31.459913889238,5.09751036308055,-1.51812586923575,0.0160648676939862,10.13059471869,19.1792657337571
"zcta124",-13.8771237457019,6.76988011556682,5.05878933288292,-9.50637516958647,1.5803557047159,-11.1213703848116
"zcta125",-185.199897524814,16.4800137919185,22.4315519186954,17.143805852048,10.4687324818837,19.4364041954908
"zcta126",-266.620228807148,-165.282695633548,-204.359704594584,-151.532294645906,-151.715305084248,-147.465848340088
"zcta127",-195.054046699367,92.2023364855594,54.1898706939292,158.741547372584,118.278341217798,85.0881798482816
"zcta128",-314.643998145981,-65.4638759015093,-14.1569388947283,-33.9684129787552,-24.8054209054716,-27.0621269784734
"zcta129",-390.674602878485,-42.9948525582138,-20.6636498143956,-34.6097328404217,36.7746591748749,-49.4978886713789
"zcta130",-533.735089755539,-60.866738588201,-42.7359312163374,-51.4981755324166,9.82669866418139,-16.4045727453361
"zcta131",-363.234208428112,-19.0582278688735,9.66385817504401,16.9204994707755,57.678269286945,44.0033519946945
"zcta132",-1316.70636885389,-269.845401495665,-78.1677989927459,-100.199765421607,-65.869429332087,-55.1325070183871
"zcta133",-321.600811824865,14.3075315127015,31.4312142829467,-17.0401503738429,-1.47746822724094,-54.1848680177347
"zcta134",-110.470105522524,19.4333594285546,-1.13588064365793,8.37122528612387,-11.6807873030515,-10.5750288923357
"zcta135",-471.600810525967,-22.4764468491371,9.16536027031709,13.9179098808753,80.360503063947,-98.0072226095244
"zcta136",-452.141950790737,-99.9844738675781,-48.8818147403546,-118.646036271581,-121.042507238281,-66.3607024107853
"zcta137",-336.45341930139,7.55098343817787,11.671577682178,17.9922932235101,14.1462940492635,41.215825194471
"zcta138",-110.892065558969,-11.0546508069517,-6.19508872221815,24.3003407476711,8.67604841000253,2.63903715191962
"zcta139",-519.079026132775,-26.8438313296353,25.4221619537394,-80.3755686207189,-19.9078152201436,-36.4287719654656
"zcta140",-157.277808391167,8.40799938440305,17.3275845196739,-23.0194979900072,-37.1446941245933,17.7275047470904
"zcta141",-292.017636565778,18.7659880957164,31.8686042438243,7.11970566181681,48.9256693449495,-10.9864319754309
"zcta142",-418.843067190823,-98.4679970784288,-11.8754220582376,-159.44182096871,-46.1369774847519,-10.0018218549917
"zcta143",-119.777942326135,-62.1403220369525,-31.0309457247268,5.98380875259073,-12.8414748941701,8.75676181175811
"zcta144",-389.291847867499,-12.5971752457403,-38.2505830635251,-7.69161863381248,49.7711089798996,-171.156774303545
"zcta145",-244.349180513117,-2.00381787947878,-16.6393172649811,3.04605410027443,-13.0405292960553,12.4575075442187
"zcta146",-245.969038675501,-2.92137406889735,-4.97450091025007,29.4429551803975,-0.073933149383638,4.93319536363933
"zcta147",-236.880091759488,3.82361944903057,4.39919887296366,36.1899374261113,5.69019404617029,4.9629105604808
"zcta148",-636.851115475532,-179.751305521992,5.19976794339343,-16.288933983213,15.5363593066726,-96.9209381896588
"zcta149",-454.131976730852,-35.5819093632254,2.30982226252818,8.35461300393315,10.3262346681098,-25.6710668803389
"zcta150",-84.2921971756768,12.5297870070668,2.8953752551786,4.06571778322544,-55.9563330423788,19.9009154323998
"zcta151",-471.493204524907,13.0897236029943,-1.41632606124811,24.3993845897558,9.63627784807664,5.04874941545945
