"","2020","2027","2036","S1","S2","S3"
"zcta109",0.0803912290833691,-0.426613415517868,-0.651582805266019,0.0269036194671295,-0.101905982108299,-0.701389313908307
"zcta110",-0.920316799633179,-1.22062072940481,-1.23354128722092,-0.0505010413088712,-1.0852513849213,-1.12423356803547
"zcta111",-0.0405971483561267,-0.22504648389951,-1.7874600029003,0.0957801147595029,-0.0977880617306474,-2.21014459615793
"zcta112",0.291988519596384,0.809597756197303,0.703313473205585,0.253273943713627,0.746695044607004,0.716650756008395
"zcta113",-0.0145421955178896,-0.000247114945293518,0.00621900791922476,-0.00175726908351774,-0.00763360160743071,-0.000521279975785116
"zcta114",0.776988709847505,0.357093164124465,3.25134286365688,-0.501530930284239,-0.727941445229869,3.59183685141924
"zcta115",0.0188148796561044,-0.219445701829754,-0.217951172887632,-0.261412655762919,-0.265925644350317,-0.182342241883412
"zcta116",0.647451846146644,0.566168246283198,-0.718101604185513,-0.350579341822848,-0.437709199100077,-0.640444349207442
"zcta117",-0.162610590102468,-0.611436164850106,-0.828415185180167,-1.02832708054139,-0.700418017037501,-0.90857424773453
"zcta118",-0.0383915187216146,-0.194155125708011,-0.459275651905704,-1.2377055786446,-0.430761381268723,-1.10183250681931
"zcta119",0.00321571631657589,0.00710351217133011,0.00159249600090407,-0.0717508486317819,-0.0144445355716068,-0.0159446644670418
"zcta120",-0.294514399607016,0.845919415600599,-0.15901761507812,-0.0981107277308213,-0.263523395629871,-0.243108626479234
"zcta121",-0.259870286780406,0.297993739667585,-0.149440911124321,0.169465678130154,0.0223312805871953,-0.0233869982241965
"zcta122",0.451249921345273,0.764446553960568,0.56426250966116,-0.0617794283390663,0.465983635224672,-0.0708467725141727
"zcta123",-0.819191151837903,-0.848136271830988,-0.888961697780812,-0.8888794107475,-0.947405702509168,-0.945644972857404
"zcta124",2.63937501915382,0.875320832804397,2.42789582138222,0.486613556671995,2.63571156091947,2.41819204521715
"zcta125",1.49324526054004,0.1362209585293,0.159558502735259,0.139196379716808,1.30392961060097,0.11628019981189
"zcta126",0.000382035019928711,0.000129333748005734,0.000204054365591315,0.0000676294840262059,-0.000749913840366608,-0.000132788808290433
"zcta127",0.00440371487160415,0.00360159747156817,0.00392920467254883,-0.192057848015786,0.00275996902232252,0.00432200796149221
"zcta128",-0.0143020359922407,-0.0305117475700295,0.00185526694445705,-0.00107219795859981,-0.00946886905113271,-0.0281858420854028
"zcta129",0.00691099596700556,-0.000834358269706182,0.00147833001456045,0.00632592168558398,-0.024956471905466,0.00644342106154236
"zcta130",0.00116194390403172,0.000276132602898626,-0.00351012454169851,-0.000731716806325995,-0.00381925490218842,0.000643337550526455
"zcta131",0.00266970042143149,0.00127553356437043,0.0025426930387576,0.00169365275634523,-0.0018189749359998,0.0029642651700923
"zcta132",0,0,0,0,0,0
"zcta133",0.0000982253111658251,-0.000145486178605546,-0.0423040803446383,-0.00293801520455376,-0.00373861086291243,-0.0143996432266249
"zcta134",0.0445389026501142,0.102654618499262,0.0882501935710206,0.0776540066183288,0.104520504001314,0.0693502835338038
"zcta135",-0.00106798549746785,0.00211925725465187,-0.00188079190210864,-0.138121952494057,0.00716304827347798,-0.0478061562372532
"zcta136",1.97307420369492,1.61971558693989,0.141159674870313,1.79516221852308,1.10872910078132,0.133168275380539
"zcta137",-0.0125218486274342,-0.183803634110509,-0.20522564916241,-0.806999070299762,-0.056123806927808,-0.117862134668407
"zcta138",0.000837992507119445,-0.00596055401572267,-0.0126675949307653,-0.00130010998053321,-0.0496783772716014,-0.00813195498886735
"zcta139",0.0042447792227222,-0.00707859635342451,0.00327946754378483,-0.0239643995271389,0.007135411126012,0.00541542168384464
"zcta140",0.128242707049783,0.307369034695301,0.202588172996285,-0.353761597346645,0.148681641600487,0.198352324928231
"zcta141",-0.134752188329626,-0.014346759865028,-0.00517339341072953,-0.00379994480360418,-0.00358353062391509,-0.0111397423632528
"zcta142",0.32235389345093,0.296509521452338,-1.45169713618357,-53.3787073630498,-0.0146548770369503,-0.807885826558958
"zcta143",-0.00226776487038765,-0.0500309671564278,-0.0820295744587094,0.000543851442610735,-0.0250040245661198,0.00471239604257504
"zcta144",0.00267294161430213,0.00198181257096754,0.00242924775173243,-0.00131063265574681,0.00189966778319156,0.000355057616825855
"zcta145",0.00961223008053416,-0.00670478973463741,-0.120041503923147,-0.343429517846206,-0.0718040015916532,-0.0386457955376941
"zcta146",-0.20675981670111,0.312746132914454,-0.018739695019998,-0.49850450034783,-0.0907340360325018,-0.094418934549483
"zcta147",0.28547736726315,0.0523125714517016,0.274167485322677,-2.01003962291268,0.31560048703013,0.224475204805936
"zcta148",-0.055080613767272,-0.00217381133365722,-0.00115914595926558,-0.000485692888168722,0,-0.0286257613644651
"zcta149",0.00013742044661108,0.00405207598200454,-0.000885840809022139,0.00303113729060095,-0.0124342690896765,-0.00000370100887585843
"zcta150",-0.0000292157106463764,-0.000189241801370916,-0.0000124724675396662,0,0,-0.00000185293455839898
"zcta151",0.0014891968445187,0.0126979863430729,-0.0301245668901704,-0.0784861719049651,0.0148352494636249,-0.0207867975068761
