"","walk","cycle",""
"zcta122","34.2416203354229","3.35697889658341",""
"zcta123","28.184370229425","2.56369354591781",""
"zcta124","30.5193753180164","3.91420799248503",""
"zcta125","33.6250142775557","3.02445079002475",""
"zcta126","11.8495174262735","0.802747989276139",""
"zcta127","2.71669683257919","0",""
"zcta128","7.76468126207341","2.39460399227302",""
"zcta129","1.78822085889571","1.33730061349693",""
"zcta130","2.4072267920094","2.01412455934195",""
"zcta131","2.90310655737705","1.47694262295082",""
"zcta132","0","0",""
"zcta133","2.56878048780488","0.759512195121951",""
"zcta134","7.31242735042735","0.564726495726496",""
"zcta135","4.57765432098766","6.27925925925926",""
"zcta136","33.5028901734104","1.51936416184971",""
"zcta137","28.2999966273187","1.55429510961214",""
"zcta138","7.12839865621501","0.306338185890258",""
"zcta139","0.899879518072289","0",""
"zcta140","24.9662117867166","2.52855715622077",""
"zcta141","2.27216216216216","1.28396396396396",""
"zcta142","0.691165048543689","2.11631067961165",""
"zcta143","1.18396551724138","2.79019396551724",""
"zcta144","0","2.18625",""
"zcta145","19.7863157894737","1.88226544622426",""
"zcta146","45.9925283884996","4.08281976322783",""
"zcta147","29.9343213296399","3.37288088642659",""
"zcta148","5.24481481481481","0",""
"zcta149","2.37414985590778","0",""
"zcta150","5.33414893617021","3.82468085106383",""
"zcta151","1.92672484599589","0.401913073237509",""
