"","2020","2027","2036","S1","S2","S3"
"zcta56",-2.12466451117778,0.619682929361843,0.11367383070383,-0.463655956352273,0.425731231005874,-0.0382765181317048
"zcta57",-0.431527897184775,0.386809668852942,0.386228081964194,0.224234427569787,0.437534244348688,0.495158592849227
"zcta58",-0.487699938960617,0.441749201067234,0.271378161916329,0.0983448634991377,0.322959201918883,0.288396185779365
"zcta59",-2.24699794740423,0.995220005369621,1.64240435512121,1.82468617631062,2.46400192444246,2.16543788637499
"zcta60",-0.0759336667370653,0.534727184780122,1.27300926578278,1.07113645063178,1.63201703602058,-0.554665251314606
"zcta61",-0.797046774391364,0.681993779431695,-0.26724449637556,0.38730876158385,-0.027329658683474,0.466835893116282
"zcta62",-1.03489533005137,0.517833527266773,0.235300258040971,0.189691194006658,0.572510166970821,0.545470287700556
"zcta63",-0.0905139059216043,1.53642526377394,0.580186858116238,2.2006194149291,1.37031232949941,1.05650188785342
"zcta64",-3.95301239043882,-0.919931347105443,-0.073924840524531,-0.0216694145853973,-0.556514149224223,-0.630432798666598
"zcta65",-2.40092760086597,0.466553179050628,0.926570074727047,0.964409307617403,0.0401856225410606,0.40475317783234
"zcta66",-0.40621022900446,1.35979264316164,0.850941975925416,0.337934921321752,0.988673848277715,0.699175483374431
"zcta67",-2.74697808856857,0.0628865056801056,0.0343756314360806,0.163807211402642,0.389391758584675,0.343180968631705
"zcta68",-0.622696717172251,0.113238165604753,0.123772807622914,0.230861892481782,-0.0348777759595724,0.0911253431619815
"zcta69",-4.97538917935338,-0.57863327182378,-0.598326706517289,-0.523816061705786,-0.468476115093262,-0.456346785272019
"zcta70",-2.25694180329628,0.117521270720123,-0.121941579036972,0.0203249202068953,-0.0179397413217849,0.0692049291495309
"zcta71",0.80659870748675,4.86581604477315,0.642786217229913,4.48850228810103,2.74621113514888,5.12158245558763
"zcta72",-3.04535841366473,0.264023326479918,-1.71891933347408,0.634175304607822,0.0390187537026056,-1.5497066251625
"zcta73",-9.46817114259706,-0.147474170358654,0.400761466076391,0.272277056288738,0.575051151346053,1.17668650937628
"zcta74",-3.19765739890199,-0.486065709705935,0.0400186372758758,0.384699439736669,-0.0822520307498694,-0.217217032525203
"zcta75",-3.33687314342623,0.0938632397138306,0.010180493242157,-0.528731592789338,-0.303423777517672,-0.15281685866146
"zcta76",-3.79946529365275,0.669414400504362,0.618466782431607,0.510040590135884,0.752900680002048,0.457810285919226
"zcta77",-9.13473884061999,-4.28282111735051,-3.0645940903038,-0.63797389245264,-1.83701182097095,0.681901373546793
"zcta78",-7.34011672561725,1.28088597587354,1.18114407097272,1.92576959649135,1.3904366229165,1.49118111841836
"zcta79",-11.2479750911703,-0.169212343074484,0.21312856611385,-1.30414797720286,-1.20212414975883,0.507463784737447
"zcta80",-5.64519050199435,-0.273867577453757,-1.07371367408685,-0.246496802844813,0.27339156532428,0.892688978335568
"zcta81",-16.3429155463333,-0.689111036325167,-5.9361257006078,-1.79220116501819,-8.13738219838201,-0.891282570538591
"zcta82",-3.11792435381326,-0.0660468957398557,0.000621879749320982,0.109483001131004,-0.130938389565358,0.0807898787187111
"zcta83",-3.18930061731548,2.25454219989611,2.82627511411335,2.78972733293483,2.70751258848709,1.50793182957452
"zcta84",-4.04516189000985,-0.204501626959071,-0.0589125730358768,-0.168577344230361,-0.327003429821334,-0.314794771621551
"zcta85",-9.66168233530477,1.76721184438145,-0.200986807716507,0.66400755239823,-0.202872936681576,1.07555913956403
"zcta86",-2.37817755342399,0.000331006044432076,-2.10795767918704,0.716653452744651,1.48004209750075,0.723157140628893
"zcta87",-3.99173155498359,0.600301896231469,1.11314901811746,2.26453303933274,4.42591253397106,-1.81593767867262
"zcta88",0.272952571630368,1.61886985001456,1.06395786176603,1.22869518973351,1.7717150611686,1.37179896838054
"zcta89",-0.411244176784733,0.05835667019779,-0.0908401338185806,-0.172974250234548,-0.0676543204084558,-0.0445045070321137
"zcta90",-0.444805575516473,0.596362041116025,0.136231635920745,0.302291851933654,0.472537894867991,0.170718489109422
"zcta91",0.0129649615083633,1.39943972942485,1.27412034993286,1.20247973907971,1.12850339069932,1.17555845849103
"zcta92",0.106894385812068,1.4907947548714,1.52052106263054,1.23448246342759,1.29128518556308,1.32075698255782
"zcta93",-0.519764345554311,0.547453759809875,0.379167052737187,0.949940760575665,0.630074368166894,0.651923371210565
"zcta94",-0.592951652047543,0.530513845671714,0.37089343836708,0.424928101823582,0.46798206301673,0.509474915600733
"zcta95",-2.26659632529056,-0.198103085798545,-0.242797219685147,-0.492653532708864,-0.426699229796014,-0.234164219642219
"zcta96",-0.0599580628878734,1.57203765482238,0.855890275660164,1.72098311705696,1.45763140430071,1.72113204636508
"zcta97",0.760002187800979,3.25458492655847,2.40602989206673,3.90380774057895,3.39407955244246,3.90089844198866
"zcta98",-0.595957133952741,-0.366462403544553,-0.116294483635004,-0.689773264999978,-0.193053612512676,-0.391759483995503
"zcta99",-0.460754158834572,0.886521849119896,0.630429650290586,0.710203706081474,0.187058551093846,0.578961500779009
"zcta100",-0.915130489860653,-0.423034474084921,-0.252989861524973,-0.300838761286589,-0.277339367895767,-0.308319709109956
"zcta101",-0.295599202882838,0.124131827023776,0.541430596448764,0.322593759399706,0.170303383355691,0.261234395929966
"zcta102",-0.499739601276161,0.269936595736094,0.242651756418054,-0.153279717049805,0.162227735365064,-0.00774513020510221
"zcta103",-0.815579718914861,-0.330501366747005,-0.324716858605487,-0.340233287008166,-0.230935288922725,-0.183023455416461
"zcta104",-0.268404585368729,0.0927075422479721,0.136181779505621,-0.122035607778926,0.0727488354530704,-0.0342585624712191
"zcta105",-1.0110105621663,-0.23413438212906,-0.124236280503078,-0.20864860578634,-0.324723668418452,-0.184876339871955
"zcta106",-0.892743870936117,0.193162536272238,0.112660059170213,0.104631341454173,0.0790354619195077,0.0607791277820821
"zcta107",-1.56710150213645,-1.05975101347634,-1.12326452203586,-0.640765304504362,-0.462755065253165,-0.608664245715049
"zcta108",-0.295331826095345,0.0664844505985153,0.157852907528507,-0.120168565458811,0.0467516774955399,0.0128729362391818
"zcta109",-0.11104723343571,0.666509066379381,0.665268283542762,0.513033840194673,0.625189740638609,0.53975733333981
"zcta110",-0.0779110956137338,0.696210255651789,0.546120248312668,0.648427778645959,0.589348121281399,0.32401392740996
"zcta111",-1.33138281397788,-0.383725405013748,-0.347271211957506,-0.58314973719927,-0.122176127383989,-0.273173346886844
"zcta112",-0.906917640633294,0.0817921674622718,-0.0570439810417482,-0.192956489565109,-0.0621513743454018,-0.0173741453450744
"zcta113",-0.441809033861074,0.585682421274876,-0.00321172820327986,2.0478495516869,-0.0701868050657976,-0.576647112262427
"zcta114",-0.582839362747195,0.0481145540737424,0.233816537893605,-0.188271600302849,0.0282146449038013,0.108684170278278
"zcta115",-1.19774364960783,-0.866569820884652,-0.633092027242496,-1.55683649685621,-0.969910589438578,-1.23874607991584
"zcta116",-0.540759356845434,0.00924130660755263,0.061459891988181,0.0465107272154041,0.0357436005608543,0.166595288013243
"zcta117",-0.333495620323047,0.645820145578245,0.439714768980463,0.93738324194702,0.552209207994392,1.07372567814312
"zcta118",-0.43825518257448,0.746459840655562,0.210469100038589,0.936960821971552,0.7418999131266,0.841637445197761
"zcta119",-0.11226101305259,1.00422184638615,0.628222899892325,1.68829571823692,0.271080397372549,0.606696012660894
"zcta120",-0.80167087115849,-0.528228563935434,-0.421673552671496,-0.970391509888644,-0.469392383682339,-0.511923972944567
"zcta121",-0.316976905775906,0.0925381994376078,0.24810579021109,-0.0317751887717528,0.318435722651119,0.213446526902823
"zcta122",-0.446188938491612,0.147492399008603,0.158787121876078,-0.146829580325781,0.0337600392386718,0.0122721127936847
"zcta123",-0.61210038805825,0.0935506411512268,-0.0334014341534514,-0.00183835300893416,0.194465806578662,0.370359206459626
"zcta124",-0.277147901731459,0.123348305737076,0.089742770622466,-0.18826503092542,0.0238915834886129,-0.226717160889474
"zcta125",-3.61128086103317,0.309956754699302,0.427223523643674,0.329936237081552,0.200754729556887,0.375618589851676
"zcta126",-4.61575629071164,-2.85924946620927,-3.56661118088823,-2.65283750357234,-2.66585982962909,-2.58215726655088
"zcta127",-3.80551364378162,1.80361419808053,1.0441483727535,3.10972276316756,2.31961389494522,1.65507622436132
"zcta128",-6.13708026137923,-1.28243182246603,-0.277150771116992,-0.664263067281785,-0.499399303628622,-0.531786370971527
"zcta129",-7.61963198134211,-0.859234699438705,-0.411074006788829,-0.673046856796923,0.713933203504858,-0.966024105444922
"zcta130",-10.4259683215928,-1.19278008112488,-0.841953600371103,-1.00663046446308,0.18724451754132,-0.321310392013802
"zcta131",-7.08365145943645,-0.370340009105289,0.181024722481269,0.339336789295274,1.13084216177955,0.861308066296564
"zcta132",-25.6790333922904,-5.2680845135721,-1.52649836529202,-1.95667541095835,-1.28635748081721,-1.07669762407743
"zcta133",-6.28065060637621,0.268925207041904,0.62025787454912,-0.338364941879963,-0.0443988530897769,-1.06819957339911
"zcta134",-2.15863675484914,0.377901000944631,-0.0229976278752792,0.17164836034247,-0.233446503978891,-0.223361045677738
"zcta135",-9.23102243927968,-0.473932908120719,0.177770646613819,0.259436740308709,1.55781982368022,-1.93627868336606
"zcta136",-8.77757887344596,-1.93701857900595,-0.952843803804102,-2.31883446056136,-2.36526408546534,-1.29364428012809
"zcta137",-6.5463752908401,0.136385641303372,0.21815789575943,0.337154808433738,0.275864894611092,0.804822616672828
"zcta138",-2.14305062688277,-0.200115844847802,-0.12887345594488,0.47305720424518,0.189251219006297,0.063487219409155
"zcta139",-10.0991741985752,-0.532341061253166,0.502325656639921,-1.55877684081356,-0.373199252024082,-0.692700731652173
"zcta140",-3.06267836664434,0.168022323442247,0.339626508833893,-0.44886726542819,-0.723632182448986,0.350532256945487
"zcta141",-5.68168524316445,0.36138277795016,0.622151356555974,0.143238564998848,0.94826482874733,-0.212355297875313
"zcta142",-8.1606668737336,-1.94510763225619,-0.245282187967061,-3.12489819568158,-0.907044850297527,-0.17842780267867
"zcta143",-2.32172344903072,-1.23129178099335,-0.625239250352937,0.11224700149461,-0.253441798888301,0.166531963897108
"zcta144",-6.95868625329415,-0.227528788162324,-0.693628296281791,-0.161826948494545,0.899081905430074,-3.11070989421731
"zcta145",-4.75126067451064,-0.033423809404518,-0.31210125527065,0.056762629417455,-0.248919148355845,0.250459939885524
"zcta146",-4.78772221583896,-0.0540214417576617,-0.091647457980808,0.56739432928944,-0.0000320673310605554,0.0977502089535072
"zcta147",-4.61167405699686,0.0675460760167705,0.0773295459448621,0.69231807613853,0.10813627034274,0.0954497853574873
"zcta148",-12.4274017677053,-3.50968448574934,0.101558946472793,-0.318133442768054,0.303453458089476,-1.89265779878853
"zcta149",-8.8761165690424,-0.712929368985611,0.0355948660201342,0.144582423570153,0.184183608177694,-0.515610300792972
"zcta150",-1.60909441225887,0.239305820679005,0.0552956021355235,0.0776472047998324,-1.06832002432782,0.380102992871194
"zcta151",-9.18493686472079,0.255996628286099,-0.025028998870383,0.479359226083367,0.189305660739828,0.0973932064602284
